Date,CampaignID,Impressions,Reach,Spend_IDR
2025-06-21,DIG_GOOGLE_002,394948,309266,3582382
2025-06-23,DIG_GOOGLE_002,416765,270133,5944782
2025-06-24,DIG_GOOGLE_002,172679,128490,4722499
2025-06-25,DIG_GOOGLE_002,487462,359573,3449483
2025-06-26,DIG_GOOGLE_002,315392,195817,2633664
2025-06-27,DIG_GOOGLE_002,177968,128260,4233902
2025-06-28,DIG_GOOGLE_002,461130,324537,3602625
2025-06-29,DIG_GOOGLE_002,256391,201455,6106627
2025-06-30,DIG_GOOGLE_002,477390,365373,2872822
2025-07-01,DIG_GOOGLE_002,511030,455737,4504511
2025-07-02,DIG_GOOGLE_002,150491,114233,5434979
2025-07-03,DIG_GOOGLE_002,389386,320873,1923866
2025-07-04,DIG_GOOGLE_002,370373,270789,4515483
2025-07-05,DIG_GOOGLE_002,353519,280643,3866004
2025-07-06,DIG_GOOGLE_002,514056,392682,2300236
2025-07-07,DIG_GOOGLE_002,334962,280336,2185992
2025-07-10,DIG_GOOGLE_002,258443,179508,4516843
2025-07-11,DIG_GOOGLE_002,441870,346228,4990901
2025-07-12,DIG_GOOGLE_002,402603,318047,3078570
2025-07-13,DIG_GOOGLE_002,321076,266846,6076000
2025-07-14,DIG_GOOGLE_002,355073,314092,4515777
2025-07-15,DIG_GOOGLE_002,409440,266881,4537522
2025-07-16,DIG_GOOGLE_002,220853,144869,5096149
2025-07-19,DIG_GOOGLE_002,448902,383067,4991124
2025-07-22,DIG_GOOGLE_002,168108,104341,4380986
2025-07-24,DIG_GOOGLE_002,528182,377112,4108942
2025-07-25,DIG_GOOGLE_002,568358,463298,4712313
2025-07-26,DIG_GOOGLE_002,180456,145881,3042155
2025-07-27,DIG_GOOGLE_002,413843,314186,6434078
2025-07-30,DIG_GOOGLE_002,592034,523397,5722943
2025-08-02,DIG_GOOGLE_002,312993,188330,2360250
2025-08-03,DIG_GOOGLE_002,248332,216173,4171839
2025-08-05,DIG_GOOGLE_002,518582,436083,2620111
2025-08-09,DIG_GOOGLE_002,564977,389711,3151773
2025-08-11,DIG_GOOGLE_002,274145,206269,5072672
2025-08-12,DIG_GOOGLE_002,269968,237844,5743986
2025-08-16,DIG_GOOGLE_002,270563,232658,3118032
2025-08-18,DIG_GOOGLE_002,351395,227562,4267920
2025-08-19,DIG_GOOGLE_002,193309,143066,2766835
2025-08-20,DIG_GOOGLE_002,330941,224146,1711078
2025-08-21,DIG_GOOGLE_002,212565,139201,2065481
2025-08-23,DIG_GOOGLE_002,224403,154699,2594264
2025-08-25,DIG_GOOGLE_002,331852,254395,2219538
2025-08-26,DIG_GOOGLE_002,327795,197633,4324388
2025-08-27,DIG_GOOGLE_002,432977,304201,4705744
2025-08-28,DIG_GOOGLE_002,465279,360626,3242209
2025-08-29,DIG_GOOGLE_002,459257,326628,4393921
2025-09-01,DIG_GOOGLE_002,348392,284680,5569198
2025-09-03,DIG_GOOGLE_002,561953,376090,3295958
2025-09-04,DIG_GOOGLE_002,536759,473226,3127291
2025-09-05,DIG_GOOGLE_002,266191,237227,5387415
2025-09-06,DIG_GOOGLE_002,190162,122511,1838266
2025-09-07,DIG_GOOGLE_002,287781,256339,5945143
2025-09-08,DIG_GOOGLE_002,248017,215232,4616328
2025-09-09,DIG_GOOGLE_002,580416,370127,5389825
2025-09-10,DIG_GOOGLE_002,539756,418380,5115335
2025-09-11,DIG_GOOGLE_002,287548,193093,4436833
2025-09-12,DIG_GOOGLE_002,367666,326113,2472692
2025-09-16,DIG_GOOGLE_002,565312,499798,5154203
2025-09-17,DIG_GOOGLE_002,167878,108140,2451149
2025-09-19,DIG_GOOGLE_002,359269,286785,5347437
2025-09-20,DIG_GOOGLE_002,398269,314309,3149270
2025-09-21,DIG_GOOGLE_002,361079,305195,5928577
2025-09-22,DIG_GOOGLE_002,281997,236487,4558904
2025-09-23,DIG_GOOGLE_002,570437,345792,4494073
2025-09-24,DIG_GOOGLE_002,440876,303276,4966256
2025-09-25,DIG_GOOGLE_002,236600,172091,1688710
2025-09-27,DIG_GOOGLE_002,624667,432673,4966357
2025-09-30,DIG_GOOGLE_002,590914,528848,3104151
2025-10-01,DIG_GOOGLE_002,271914,195593,1799006
2025-10-02,DIG_GOOGLE_002,554776,387846,4284628
2025-10-04,DIG_GOOGLE_002,433343,267762,2026123
2025-10-05,DIG_GOOGLE_002,297467,241481,6642601
2025-10-06,DIG_GOOGLE_002,400510,340616,1702140
2025-10-07,DIG_GOOGLE_002,555010,464493,4277822
2025-10-08,DIG_GOOGLE_002,375851,309623,4800227
2025-10-09,DIG_GOOGLE_002,406459,303885,2075811
2025-10-10,DIG_GOOGLE_002,552676,406803,5455061
2025-10-11,DIG_GOOGLE_002,441387,390679,4582009
2025-10-12,DIG_GOOGLE_002,447570,352760,3298267
2025-10-13,DIG_GOOGLE_002,229981,140306,4133644
2025-10-14,DIG_GOOGLE_002,177811,150160,3423849
2025-10-15,DIG_GOOGLE_002,219484,135439,5611347
2025-10-16,DIG_GOOGLE_002,571829,344865,2351082
2025-10-17,DIG_GOOGLE_002,322988,202814,5670364
2025-10-18,DIG_GOOGLE_002,268315,198545,4489256
2025-10-21,DIG_GOOGLE_002,273880,213204,2224065
2025-10-22,DIG_GOOGLE_002,472502,297741,5298184
2025-10-23,DIG_GOOGLE_002,264766,172987,2008556
2025-10-24,DIG_GOOGLE_002,403622,263487,4273779
2025-10-26,DIG_GOOGLE_002,234894,182082,2324174
2025-10-28,DIG_GOOGLE_002,349859,255660,5770686
2025-10-29,DIG_GOOGLE_002,315427,271004,4638414
2025-10-30,DIG_GOOGLE_002,379946,297159,3478938
2025-10-31,DIG_GOOGLE_002,368041,296668,3423659
2025-11-03,DIG_GOOGLE_002,531899,360631,5997527
2025-11-04,DIG_GOOGLE_002,353555,302374,2913095
2025-11-07,DIG_GOOGLE_002,277462,175552,4170575
2025-11-08,DIG_GOOGLE_002,518033,411520,2572186
2025-11-10,DIG_GOOGLE_002,599674,512909,5025660
2025-11-12,DIG_GOOGLE_002,478725,391239,3398016
2025-11-13,DIG_GOOGLE_002,351943,223968,5083252
2025-11-14,DIG_GOOGLE_002,322994,195484,2692695
2025-11-15,DIG_GOOGLE_002,453358,273348,6167525
2025-11-16,DIG_GOOGLE_002,419632,302726,3373838
2025-11-18,DIG_GOOGLE_002,532961,473148,4576146
2025-11-19,DIG_GOOGLE_002,169615,127169,3890871
2025-11-20,DIG_GOOGLE_002,201241,151733,5270535
2025-11-21,DIG_GOOGLE_002,444741,305249,5872427
2025-11-22,DIG_GOOGLE_002,563996,455273,2492540
2025-11-23,DIG_GOOGLE_002,567263,449594,2020538
2025-11-25,DIG_GOOGLE_002,321684,209980,2867783
2025-11-28,DIG_GOOGLE_002,184652,161310,2213201
2025-11-29,DIG_GOOGLE_002,317661,230014,3658483
2025-12-02,DIG_GOOGLE_002,308652,275984,4588855
2025-12-03,DIG_GOOGLE_002,382037,246498,1532368
2025-12-04,DIG_GOOGLE_002,479516,353983,4642211
2025-12-05,DIG_GOOGLE_002,433410,337631,3922077
2025-12-06,DIG_GOOGLE_002,311555,228055,2878005
2025-12-07,DIG_GOOGLE_002,362626,235254,5981823
2025-12-08,DIG_GOOGLE_002,479247,355170,2466300
2025-12-10,DIG_GOOGLE_002,592584,474631,5503810
2025-12-12,DIG_GOOGLE_002,524213,470499,5705793
2025-12-13,DIG_GOOGLE_002,453434,307308,6007716
2025-12-14,DIG_GOOGLE_002,201453,156618,6627629
2025-12-15,DIG_GOOGLE_002,548057,469217,3240116
2025-12-16,DIG_GOOGLE_002,363955,262953,2728134
2025-12-17,DIG_GOOGLE_002,394401,272353,1962535
2025-12-18,DIG_GOOGLE_002,344023,211818,2936417
2025-12-20,DIG_GOOGLE_002,452586,389725,1930883
2025-12-23,DIG_GOOGLE_002,494834,381876,4459816
2025-12-25,DIG_GOOGLE_002,541306,426343,2589651
2025-12-26,DIG_GOOGLE_002,536035,326014,3089091
2025-12-27,DIG_GOOGLE_002,645495,561866,3318800
2025-12-28,DIG_GOOGLE_002,344314,231765,4787479
2025-12-30,DIG_GOOGLE_002,435478,274832,3693094
2025-12-31,DIG_GOOGLE_002,484123,324580,4098845
2024-01-01,DIG_GOOGLE_003,197468,131365,1354281
2024-01-05,DIG_GOOGLE_003,58660,41734,950630
2024-01-07,DIG_GOOGLE_003,58547,47645,1612271
2024-01-08,DIG_GOOGLE_003,100552,83590,694376
2024-01-09,DIG_GOOGLE_003,51269,45656,844758
2024-01-10,DIG_GOOGLE_003,147707,95021,1579849
2024-01-11,DIG_GOOGLE_003,110185,84918,697123
2024-01-12,DIG_GOOGLE_003,55165,46309,678610
2024-01-14,DIG_GOOGLE_003,211470,175676,829347
2024-01-16,DIG_GOOGLE_003,85468,67250,1231704
2024-01-17,DIG_GOOGLE_003,60783,49117,690864
2024-01-18,DIG_GOOGLE_003,181895,149535,1426596
2024-01-19,DIG_GOOGLE_003,118438,75058,1976533
2024-01-21,DIG_GOOGLE_003,110818,83232,1589790
2024-01-22,DIG_GOOGLE_003,133528,110404,860143
2024-01-23,DIG_GOOGLE_003,90236,76355,1075139
2024-01-26,DIG_GOOGLE_003,67907,44024,610369
2024-01-27,DIG_GOOGLE_003,119123,105728,2347641
2024-01-28,DIG_GOOGLE_003,88748,77543,2268369
2024-01-29,DIG_GOOGLE_003,80119,55347,1922329
2024-01-30,DIG_GOOGLE_003,150129,133981,1071081
2024-01-31,DIG_GOOGLE_003,63200,49823,1582228
2024-02-01,DIG_GOOGLE_003,108231,87000,1828673
2024-02-02,DIG_GOOGLE_003,106418,73558,889058
2024-02-03,DIG_GOOGLE_003,201838,124996,689403
2024-02-05,DIG_GOOGLE_003,134450,100936,597892
2024-02-06,DIG_GOOGLE_003,93058,74343,1361756
2024-02-07,DIG_GOOGLE_003,173975,142366,1002115
2024-02-08,DIG_GOOGLE_003,188038,143108,1771426
2024-02-09,DIG_GOOGLE_003,78421,48192,1873688
2024-02-10,DIG_GOOGLE_003,216764,171501,1908539
2024-02-12,DIG_GOOGLE_003,140628,125136,591130
2024-02-13,DIG_GOOGLE_003,83182,56018,577272
2024-02-14,DIG_GOOGLE_003,185733,140167,565405
2024-02-15,DIG_GOOGLE_003,58117,45095,600759
2024-02-17,DIG_GOOGLE_003,197395,122929,2180074
2024-02-18,DIG_GOOGLE_003,134003,92088,1783879
2024-02-19,DIG_GOOGLE_003,186582,117740,1167799
2024-02-20,DIG_GOOGLE_003,154743,122121,1306347
2024-02-23,DIG_GOOGLE_003,117631,95047,822024
2024-02-26,DIG_GOOGLE_003,52653,32731,1290379
2024-02-27,DIG_GOOGLE_003,110129,77207,582139
2024-02-28,DIG_GOOGLE_003,139395,103374,1303497
2024-02-29,DIG_GOOGLE_003,62961,55510,1929237
2024-03-01,DIG_GOOGLE_003,66326,41207,1268992
2024-03-02,DIG_GOOGLE_003,103965,79918,1935055
2024-03-03,DIG_GOOGLE_003,213861,183226,1299503
2024-03-04,DIG_GOOGLE_003,78977,69992,857158
2024-03-05,DIG_GOOGLE_003,105345,94357,1712252
2024-03-06,DIG_GOOGLE_003,145619,129376,1027274
2024-03-10,DIG_GOOGLE_003,205811,153500,1960396
2024-03-11,DIG_GOOGLE_003,134370,116501,1305975
2024-03-12,DIG_GOOGLE_003,118442,78459,812276
2024-03-13,DIG_GOOGLE_003,142615,122168,1855262
2024-03-14,DIG_GOOGLE_003,140268,85497,1851310
2024-03-15,DIG_GOOGLE_003,61875,47936,1927095
2024-03-17,DIG_GOOGLE_003,139420,98165,1735643
2024-03-18,DIG_GOOGLE_003,162959,97994,579053
2024-03-19,DIG_GOOGLE_003,106553,73760,1255937
2024-03-23,DIG_GOOGLE_003,216348,156370,2191495
2024-03-24,DIG_GOOGLE_003,140143,123871,776877
2024-03-25,DIG_GOOGLE_003,66932,43041,1501343
2024-03-26,DIG_GOOGLE_003,104117,89879,1926897
2024-03-27,DIG_GOOGLE_003,140091,120193,1425525
2024-03-28,DIG_GOOGLE_003,82953,73412,784897
2024-03-29,DIG_GOOGLE_003,130169,98742,555443
2024-04-01,DIG_GOOGLE_003,158773,107865,1894991
2024-04-03,DIG_GOOGLE_003,152036,109526,1121143
2024-04-04,DIG_GOOGLE_003,173613,142126,1578468
2024-04-05,DIG_GOOGLE_003,53788,37641,1934952
2024-04-06,DIG_GOOGLE_003,127488,100324,686627
2024-04-10,DIG_GOOGLE_003,176543,130570,1585556
2024-04-12,DIG_GOOGLE_003,128913,103486,1079743
2024-04-14,DIG_GOOGLE_003,214452,191483,1628376
2024-04-15,DIG_GOOGLE_003,151502,109749,789246
2024-04-16,DIG_GOOGLE_003,171011,143517,1020292
2024-04-17,DIG_GOOGLE_003,136926,91168,1208866
2024-04-18,DIG_GOOGLE_003,121333,85032,516569
2024-04-19,DIG_GOOGLE_003,107125,64508,1457530
2024-04-20,DIG_GOOGLE_003,69984,44250,1740026
2024-04-21,DIG_GOOGLE_003,112967,84375,1960381
2024-04-24,DIG_GOOGLE_003,139091,124159,1714981
2024-04-25,DIG_GOOGLE_003,165220,123788,1662060
2024-04-27,DIG_GOOGLE_003,130840,115544,820055
2024-04-28,DIG_GOOGLE_003,165168,105669,1743466
2024-04-29,DIG_GOOGLE_003,195798,127348,1560408
2024-04-30,DIG_GOOGLE_003,86356,61574,642640
2024-05-01,DIG_GOOGLE_003,84134,70113,845850
2024-05-03,DIG_GOOGLE_003,88712,77923,1531988
2024-05-04,DIG_GOOGLE_003,66013,51460,2044818
2024-05-05,DIG_GOOGLE_003,102769,79544,1127394
2024-05-07,DIG_GOOGLE_003,75568,48523,1351102
2024-05-08,DIG_GOOGLE_003,116132,82221,966305
2024-05-09,DIG_GOOGLE_003,194518,137274,1205179
2024-05-11,DIG_GOOGLE_003,152818,106779,1515755
2024-05-12,DIG_GOOGLE_003,58535,38907,1102701
2024-05-15,DIG_GOOGLE_003,55604,37317,1112064
2024-05-17,DIG_GOOGLE_003,88616,74884,808655
2024-05-18,DIG_GOOGLE_003,172101,132231,1201483
2024-05-19,DIG_GOOGLE_003,95400,78459,2219533
2024-05-20,DIG_GOOGLE_003,180593,133164,1423600
2024-05-23,DIG_GOOGLE_003,187976,145288,1558740
2024-05-24,DIG_GOOGLE_003,88960,56138,690413
2024-05-25,DIG_GOOGLE_003,96037,70296,725468
2024-05-26,DIG_GOOGLE_003,179218,110070,1617717
2024-05-27,DIG_GOOGLE_003,113472,69508,591288
2024-05-29,DIG_GOOGLE_003,122960,90240,1908818
2024-06-01,DIG_GOOGLE_003,130339,109818,2283264
2024-06-02,DIG_GOOGLE_003,102259,70229,2109022
2024-06-03,DIG_GOOGLE_003,84373,58350,819069
2024-06-04,DIG_GOOGLE_003,151185,128257,1834082
2024-06-05,DIG_GOOGLE_003,65069,49864,603384
2024-06-06,DIG_GOOGLE_003,119938,95944,830852
2024-06-07,DIG_GOOGLE_003,160778,131914,1703813
2024-06-09,DIG_GOOGLE_003,205070,158694,1760506
2024-06-11,DIG_GOOGLE_003,58349,52265,1385737
2024-06-14,DIG_GOOGLE_003,54654,46969,779075
2024-06-15,DIG_GOOGLE_003,154388,112127,1074956
2024-06-16,DIG_GOOGLE_003,177772,152178,1470827
2024-06-17,DIG_GOOGLE_003,115522,102655,994149
2024-06-18,DIG_GOOGLE_003,148020,107427,1071649
2024-06-21,DIG_GOOGLE_003,58704,47475,1467162
2024-06-23,DIG_GOOGLE_003,215351,156778,995429
2024-06-24,DIG_GOOGLE_003,112110,94752,549993
2024-06-25,DIG_GOOGLE_003,81478,59068,1404741
2024-06-27,DIG_GOOGLE_003,185302,163667,1852897
2024-06-29,DIG_GOOGLE_003,81211,49699,2281226
2024-06-30,DIG_GOOGLE_003,164588,118617,1228049
2024-07-01,DIG_GOOGLE_003,116319,96202,1214723
2024-07-02,DIG_GOOGLE_003,88390,61088,826296
2024-07-03,DIG_GOOGLE_003,100534,71609,1207288
2024-07-04,DIG_GOOGLE_003,84949,71817,1958610
2024-07-06,DIG_GOOGLE_003,187985,151278,2387717
2024-07-07,DIG_GOOGLE_003,101189,61790,1599365
2024-07-10,DIG_GOOGLE_003,161172,105328,1680584
2024-07-11,DIG_GOOGLE_003,163994,139608,1134136
2024-07-12,DIG_GOOGLE_003,164262,137299,1344453
2024-07-13,DIG_GOOGLE_003,205428,142887,1545909
2024-07-14,DIG_GOOGLE_003,72907,62543,2047845
2024-07-15,DIG_GOOGLE_003,85123,53359,502175
2024-07-16,DIG_GOOGLE_003,82096,72279,1539253
2024-07-17,DIG_GOOGLE_003,115142,93009,1190147
2024-07-18,DIG_GOOGLE_003,182025,132609,692900
2024-07-19,DIG_GOOGLE_003,147102,100422,1294048
2024-07-21,DIG_GOOGLE_003,130092,115596,1770614
2024-07-22,DIG_GOOGLE_003,96358,79345,1366558
2024-07-23,DIG_GOOGLE_003,171629,125337,568840
2024-07-24,DIG_GOOGLE_003,155284,102544,1411290
2024-07-25,DIG_GOOGLE_003,138449,99273,1937226
2024-07-27,DIG_GOOGLE_003,93161,66988,1034993
2024-07-29,DIG_GOOGLE_003,183972,117102,827789
2024-07-30,DIG_GOOGLE_003,140880,100719,820267
2024-07-31,DIG_GOOGLE_003,152456,122587,1373712
2024-08-01,DIG_GOOGLE_003,127920,101146,1250337
2024-08-02,DIG_GOOGLE_003,138041,89278,1482315
2024-08-03,DIG_GOOGLE_003,216141,178926,1068403
2024-08-04,DIG_GOOGLE_003,76628,66638,1053702
2024-08-06,DIG_GOOGLE_003,116996,81568,1695824
2024-08-08,DIG_GOOGLE_003,61149,42534,1670045
2024-08-09,DIG_GOOGLE_003,125371,85867,994629
2024-08-10,DIG_GOOGLE_003,184338,143977,1261999
2024-08-11,DIG_GOOGLE_003,113649,68911,979051
2024-08-12,DIG_GOOGLE_003,59819,46706,897581
2024-08-14,DIG_GOOGLE_003,67822,54324,1731845
2024-08-15,DIG_GOOGLE_003,67091,46604,1854075
2024-08-16,DIG_GOOGLE_003,186738,155825,1111074
2024-08-18,DIG_GOOGLE_003,135028,87080,2190274
2024-08-20,DIG_GOOGLE_003,68905,53933,580450
2024-08-21,DIG_GOOGLE_003,159077,132366,890274
2024-08-23,DIG_GOOGLE_003,162964,110383,1669135
2024-08-24,DIG_GOOGLE_003,60784,41893,1461268
2024-08-25,DIG_GOOGLE_003,79282,58587,794524
2024-08-28,DIG_GOOGLE_003,107642,70816,1212123
2024-08-29,DIG_GOOGLE_003,119750,100243,1687844
2024-08-31,DIG_GOOGLE_003,134092,97507,1518553
2024-09-01,DIG_GOOGLE_003,197725,172241,2367747
2024-09-02,DIG_GOOGLE_003,62714,42581,710504
2024-09-03,DIG_GOOGLE_003,125124,108977,1463079
2024-09-05,DIG_GOOGLE_003,122258,89981,1779369
2024-09-07,DIG_GOOGLE_003,173223,149419,2188487
2024-09-09,DIG_GOOGLE_003,74978,52266,639893
2024-09-10,DIG_GOOGLE_003,94530,84393,1723012
2024-09-12,DIG_GOOGLE_003,120032,89754,1214063
2024-09-13,DIG_GOOGLE_003,152945,114121,546759
2024-09-16,DIG_GOOGLE_003,155485,138899,572634
2024-09-17,DIG_GOOGLE_003,73500,50438,889419
2024-09-18,DIG_GOOGLE_003,148311,101140,1135812
2024-09-19,DIG_GOOGLE_003,178344,133670,1059917
2024-09-21,DIG_GOOGLE_003,90846,73436,1096617
2024-09-22,DIG_GOOGLE_003,187759,153544,1687198
2024-09-23,DIG_GOOGLE_003,129905,93208,1703857
2024-09-24,DIG_GOOGLE_003,72425,52525,1418677
2024-09-25,DIG_GOOGLE_003,63700,41274,1025613
2024-09-26,DIG_GOOGLE_003,184173,121887,1059837
2024-09-27,DIG_GOOGLE_003,168107,103392,967414
2024-09-28,DIG_GOOGLE_003,228786,176447,979154
2024-09-29,DIG_GOOGLE_003,86449,55101,1089958
2024-10-01,DIG_GOOGLE_003,99687,76371,1446815
2024-10-02,DIG_GOOGLE_003,147835,95369,962054
2024-10-03,DIG_GOOGLE_003,68063,59163,1778352
2024-10-04,DIG_GOOGLE_003,141576,108705,1023363
2024-10-05,DIG_GOOGLE_003,225368,147474,2038043
2024-10-07,DIG_GOOGLE_003,76412,64003,1903900
2024-10-08,DIG_GOOGLE_003,151123,107460,1824794
2024-10-09,DIG_GOOGLE_003,140486,99481,1724799
2024-10-10,DIG_GOOGLE_003,100839,63214,1739813
2024-10-12,DIG_GOOGLE_003,92758,80628,1227097
2024-10-13,DIG_GOOGLE_003,209431,127852,1746011
2024-10-15,DIG_GOOGLE_003,105860,85604,1486961
2024-10-16,DIG_GOOGLE_003,192168,116244,532895
2024-10-18,DIG_GOOGLE_003,173373,114735,1088330
2024-10-20,DIG_GOOGLE_003,171770,120654,1259076
2024-10-21,DIG_GOOGLE_003,96474,63695,1600289
2024-10-24,DIG_GOOGLE_003,154411,116238,1289983
2024-10-25,DIG_GOOGLE_003,72146,56116,1992341
2024-10-27,DIG_GOOGLE_003,115517,78736,2185661
2024-10-29,DIG_GOOGLE_003,72162,59660,1564523
2024-10-30,DIG_GOOGLE_003,124175,100468,902917
2024-10-31,DIG_GOOGLE_003,131238,87416,1456200
2024-11-02,DIG_GOOGLE_003,138785,111422,1098349
2024-11-04,DIG_GOOGLE_003,60048,49693,1094702
2024-11-05,DIG_GOOGLE_003,98329,83903,1560393
2024-11-06,DIG_GOOGLE_003,61822,46631,1915411
2024-11-08,DIG_GOOGLE_003,195850,135035,534791
2024-11-09,DIG_GOOGLE_003,151022,125331,1474187
2024-11-10,DIG_GOOGLE_003,149780,107589,1391928
2024-11-13,DIG_GOOGLE_003,185140,117990,500292
2024-11-14,DIG_GOOGLE_003,76972,64723,728541
2024-11-15,DIG_GOOGLE_003,84718,63173,1934142
2024-11-19,DIG_GOOGLE_003,102134,77536,1654108
2024-11-20,DIG_GOOGLE_003,158978,126946,1414045
2024-11-21,DIG_GOOGLE_003,149603,103046,1186020
2024-11-22,DIG_GOOGLE_003,112792,101067,686851
2024-11-23,DIG_GOOGLE_003,185708,112177,1556586
2024-11-25,DIG_GOOGLE_003,55842,35945,1803673
2024-11-26,DIG_GOOGLE_003,177169,106896,1018192
2024-11-27,DIG_GOOGLE_003,173482,144610,696968
2024-11-28,DIG_GOOGLE_003,145174,93909,819030
2024-11-29,DIG_GOOGLE_003,198684,172322,1440034
2024-11-30,DIG_GOOGLE_003,229721,175557,1569366
2024-12-01,DIG_GOOGLE_003,97896,61602,2237199
2024-12-02,DIG_GOOGLE_003,105972,77049,643774
2024-12-03,DIG_GOOGLE_003,83147,59261,1987489
2024-12-04,DIG_GOOGLE_003,159150,118507,1411420
2024-12-05,DIG_GOOGLE_003,130873,85245,1431332
2024-12-06,DIG_GOOGLE_003,197392,168728,1152795
2024-12-11,DIG_GOOGLE_003,162034,125575,1184099
2024-12-12,DIG_GOOGLE_003,97666,66257,1010738
2024-12-13,DIG_GOOGLE_003,178230,146614,1272279
2024-12-16,DIG_GOOGLE_003,58643,51556,1019039
2024-12-17,DIG_GOOGLE_003,106716,94404,1611703
2024-12-18,DIG_GOOGLE_003,92398,63729,1724912
2024-12-19,DIG_GOOGLE_003,127635,112433,1996973
2024-12-22,DIG_GOOGLE_003,90606,80565,1295776
2024-12-25,DIG_GOOGLE_003,198291,122933,867769
2024-12-27,DIG_GOOGLE_003,174796,109629,1128304
2024-12-28,DIG_GOOGLE_003,178088,147187,2313643
2024-12-30,DIG_GOOGLE_003,123689,87874,804811
2024-12-31,DIG_GOOGLE_003,52201,41664,1672171
2025-01-01,DIG_GOOGLE_003,333728,284431,1783763
2025-01-02,DIG_GOOGLE_003,455327,304550,3995796
2025-01-03,DIG_GOOGLE_003,380502,246260,5601332
2025-01-04,DIG_GOOGLE_003,186449,116936,4997880
2025-01-05,DIG_GOOGLE_003,306773,225856,2535961
2025-01-06,DIG_GOOGLE_003,425449,367096,5507924
2025-01-07,DIG_GOOGLE_003,358479,303492,1904417
2025-01-08,DIG_GOOGLE_003,298245,213743,1910464
2025-01-09,DIG_GOOGLE_003,262877,211533,2108583
2025-01-10,DIG_GOOGLE_003,391336,299261,4346472
2025-01-11,DIG_GOOGLE_003,184710,134750,4616332
2025-01-12,DIG_GOOGLE_003,305269,203266,2782776
2025-01-13,DIG_GOOGLE_003,590534,417014,3065357
2025-01-14,DIG_GOOGLE_003,441823,391000,4438892
2025-01-18,DIG_GOOGLE_003,631624,497240,5132092
2025-01-20,DIG_GOOGLE_003,589813,421050,3476987
2025-01-22,DIG_GOOGLE_003,570582,407858,4626767
2025-01-23,DIG_GOOGLE_003,551410,450367,1625594
2025-01-24,DIG_GOOGLE_003,512171,431739,1745656
2025-01-25,DIG_GOOGLE_003,576163,436515,3428210
2025-01-27,DIG_GOOGLE_003,379402,334970,4546310
2025-01-28,DIG_GOOGLE_003,296985,254169,2534084
2025-01-29,DIG_GOOGLE_003,394917,252734,3094135
2025-01-30,DIG_GOOGLE_003,422252,343504,2762631
2025-02-02,DIG_GOOGLE_003,211143,130330,5798790
2025-02-03,DIG_GOOGLE_003,245076,168141,3518560
2025-02-04,DIG_GOOGLE_003,400817,290079,3113349
2025-02-05,DIG_GOOGLE_003,256304,158219,1833089
2025-02-06,DIG_GOOGLE_003,302883,216904,5080729
2025-02-08,DIG_GOOGLE_003,431828,342810,2443465
2025-02-09,DIG_GOOGLE_003,201868,147053,5654914
2025-02-10,DIG_GOOGLE_003,542728,371443,4916045
2025-02-11,DIG_GOOGLE_003,196803,137118,2640425
2025-02-12,DIG_GOOGLE_003,329716,219595,5881564
2025-02-13,DIG_GOOGLE_003,236668,196122,2278678
2025-02-14,DIG_GOOGLE_003,385208,294022,5988312
2025-02-15,DIG_GOOGLE_003,416478,291001,5527378
2025-02-16,DIG_GOOGLE_003,323087,236150,6798516
2025-02-17,DIG_GOOGLE_003,233670,153486,1887804
2025-02-18,DIG_GOOGLE_003,501885,407874,3329634
2025-02-19,DIG_GOOGLE_003,484308,382561,4033126
2025-02-20,DIG_GOOGLE_003,175551,143851,4828248
2025-02-21,DIG_GOOGLE_003,259037,220607,4073425
2025-02-22,DIG_GOOGLE_003,583437,506770,5271882
2025-02-24,DIG_GOOGLE_003,428360,335335,5345395
2025-02-26,DIG_GOOGLE_003,380937,314371,2578144
2025-02-27,DIG_GOOGLE_003,353636,276938,4352511
2025-03-01,DIG_GOOGLE_003,579992,425792,5555044
2025-03-02,DIG_GOOGLE_003,585001,408554,1873139
2025-03-03,DIG_GOOGLE_003,374432,303571,3012027
2025-03-05,DIG_GOOGLE_003,474307,326833,4483959
2025-03-06,DIG_GOOGLE_003,454702,361230,5525995
2025-03-07,DIG_GOOGLE_003,404724,345782,5180428
2025-03-11,DIG_GOOGLE_003,183778,157196,5485772
2025-03-12,DIG_GOOGLE_003,167130,138944,4245307
2025-03-13,DIG_GOOGLE_003,517850,418736,3348096
2025-03-14,DIG_GOOGLE_003,168867,135440,3313645
2025-03-16,DIG_GOOGLE_003,356333,318203,3011611
2025-03-17,DIG_GOOGLE_003,330204,274232,4026880
2025-03-19,DIG_GOOGLE_003,397071,271411,4471783
2025-03-20,DIG_GOOGLE_003,219301,184924,3923842
2025-03-21,DIG_GOOGLE_003,304001,193171,1925585
2025-03-22,DIG_GOOGLE_003,546036,483734,3958249
2025-03-24,DIG_GOOGLE_003,326460,242317,5709845
2025-03-25,DIG_GOOGLE_003,552769,386757,2762461
2025-03-26,DIG_GOOGLE_003,508818,423469,2580151
2025-03-27,DIG_GOOGLE_003,466743,358810,4566993
2025-03-28,DIG_GOOGLE_003,186838,149672,4085045
2025-03-29,DIG_GOOGLE_003,617549,374832,4167669
2025-03-30,DIG_GOOGLE_003,190788,130252,2455578
2025-04-01,DIG_GOOGLE_003,203234,158635,4486676
2025-04-03,DIG_GOOGLE_003,598907,465091,5316340
